"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"First names at birth by sex at birth, selected indicators","17100147",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1710014701",1;2;3,"CURRENT - a cube available to the public and that is current","Annual","1991-01-01","2024-01-01","4",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography, place of residence of mother",,""
"2","Sex at birth",,""
"3","First name at birth",7,""
"4","Indicator",6,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"3","CAELUM","","2676","","",,
"3","CAELYN","","2677","","",,
"3","CAESAR","","2678","","",,
"3","CAGE","","2679","","",,
"3","CAI","","2680","","",,
"3","CAIA","","2681","","",,
"3","CAIDEN","","2682","","",,
"3","CAIDENCE","","2683","","",,
"3","CAIDYN","","2684","","",,
"3","CAILA","","2685","","",,
"3","CAILEAN","","2686","","",,
"3","CAILEE","","2687","","",,
"3","CAILEIGH","","2688","","",,
"3","CAILEN","","2689","","",,
"3","CAILEY","","2690","","",,
"3","CAILIN","","2691","","",,
"3","CAILUM","","2692","","",,
"3","CAILYN","","2693","","",,
"3","CAILYNN","","2694","","",,
"3","CAIN","","2695","","",,
"3","CAINAN","","2696","","",,
"3","CAINE","","2697","","",,
"3","CAIO","","2698","","",,
"3","CAUY","","2940","","",,
"3","CAVAN","","2941","","",,
"3","CAVIN","","2942","","",,
"3","CAYDE","","2943","","",,
"3","CAYDEN","","2944","","",,
"3","CAYDENCE","","2945","","",,
"3","CAYLA","","2946","","",,
"3","CAYLAN","","2947","","",,
"3","CAYLE","","2948","","",,
"3","CAYLEB","","2949","","",,
"3","CAYLEE","","2950","","",,
"3","CAYLEIGH","","2951","","",,
"3","CAYLEY","","2952","","",,
"3","CAYLIE","","2953","","",,
"3","CAYLIN","","2954","","",,
"3","CAYMAN","","2955","","",,
"3","CAYSEN","","2956","","",,
"3","CAYSON","","2957","","",,
"3","CEANA","","2958","","",,
"3","CEANNA","","2959","","",,
"3","CEARA","","2960","","",,
"3","CECELIA","","2961","","",,
"3","CECIL","","2962","","",,
"3","CECILE","","2963","","",,
"3","CECILIA","","2964","","",,
"3","CECILY","","2965","","",,
"3","CEDAR","","2966","","",,
"3","CEDERIC","","2967","","",,
"3","CEDERICK","","2968","","",,
"3","CEDRA","","2969","","",,
"3","CEDRIC","","2970","","",,
"3","CEDRICK","","2971","","",,
"3","CEDRIK","","2972","","",,
"3","CEDRIKA","","2973","","",,
"3","CEDRYCK","","2974","","",,
"3","CEDRYK","","2975","","",,
"3","CEILI","","2976","","",,
"3","CEILIDH","","2977","","",,
"3","CELENA","","2978","","",,
"3","CELENE","","2979","","",,
"3","CELESTE","","2980","","",,
"3","CELESTIA","","2981","","",,
"3","CELESTIN","","2982","","",,
"3","CELESTINA","","2983","","",,
"3","CELESTINE","","2984","","",,
"3","CELIA","","2985","","",,
"3","CELINA","","2986","","",,
"3","CELINE","","2987","","",,
"3","CENDRINE","","2988","","",,
"3","CERA","","2989","","",,
"3","CERINE","","2990","","",,
"3","CERYS","","2991","","",,
"3","CESAR","","2992","","",,
"3","CESARE","","2993","","",,
"3","CHACE","","2994","","",,
"3","CHAD","","2995","","",,
"3","CHADD","","2996","","",,
"3","CHADI","","2997","","",,
"3","CHADRICK","","2998","","",,
"3","CHADWICK","","2999","","",,
"3","CHAEL","","3000","","",,
"3","CHANIE","","3025","","",,
"3","CHANISE","","3026","","",,
"3","CHANNEL","","3027","","",,
"3","CHANNELLE","","3028","","",,
"3","CHANNING","","3029","","",,
"3","CHANPREET","","3030","","",,
"3","CHANSE","","3031","","",,
"3","CHANTAL","","3032","","",,
"3","CHANTALE","","3033","","",,
"3","CHANTALLE","","3034","","",,
"3","CHANTE","","3035","","",,
"3","CHANTEL","","3036","","",,
"3","CHANTELE","","3037","","",,
"3","CHANTELL","","3038","","",,
"3","CHANTELLE","","3039","","",,
"3","CHANTILLE","","3040","","",,
"3","CHANY","","3041","","",,
"3","CHARBEL","","3042","","",,
"3","CHARIS","","3043","","",,
"3","CHARISH","","3044","","",,
"3","CHARISMA","","3045","","",,
"3","CHARISSA","","3046","","",,
"3","CHARISSE","","3047","","",,
"3","CHARITY","","3048","","",,
"3","CHARLA","","3049","","",,
"3","CHARLAINE","","3050","","",,
"3","CHARLE","","3051","","",,
"3","CHARLEA","","3052","","",,
"3","CHARLEE","","3053","","",,
"3","CHARLEEN","","3054","","",,
"3","CHARLEIGH","","3055","","",,
"3","CHARLENE","","3056","","",,
"3","CHARLES","","3057","","",,
"3","CHARLES-ALEXANDRE","","3058","","",,
"3","CHARLES-ALEXIS","","3059","","",,
"3","CHARLES-ANDRE","","3060","","",,
"3","CHARLES-ANTHONY","","3061","","",,
"3","CHARLES-ANTOINE","","3062","","",,
"3","CHARLES-DAVID","","3063","","",,
"3","CHARLES-EDOUARD","","3064","","",,
"3","CHARLES-EDWARD","","3065","","",,
"3","CHARLES-ELI","","3066","","",,
"3","CHARLES-ELIE","","3067","","",,
"3","CHARLES-EMILE","","3068","","",,
"3","CHARLES-ERIC","","3069","","",,
"3","CHARLES-ETIENNE","","3070","","",,
"3","CHARLES-HENRI","","3071","","",,
"3","CHARLES-HUGO","","3072","","",,
"3","CHARLES-OLIVIER","","3073","","",,
"3","CHARLES-WILLIAM","","3074","","",,
"3","CHARLES-XAVIER","","3075","","",,
"3","CHARLETTE","","3076","","",,
"3","CHARLEY","","3077","","",,
"3","CHARLI","","3078","","",,
"3","CHARLIE","","3079","","",,
"3","CHARLIE-ANN","","3080","","",,
"3","CHARLIE-ANNE","","3081","","",,
"3","CHARLIEE","","3082","","",,
"3","CHARLIE-ROSE","","3083","","",,
"3","CHARLINE","","3084","","",,
"3","CHARLISE","","3085","","",,
"3","CHARLIZE","","3086","","",,
"3","CHARLO","","3087","","",,
"3","CHARLOT","","3088","","",,
"3","CHARLOTTE","","3089","","",,
"3","CHARLTON","","3090","","",,
"3","CHARLY","","3091","","",,
"3","CHARLYE","","3092","","",,
"3","CHARLYNE","","3093","","",,
"3","CHARLY-ROSE","","3094","","",,
"3","CHARM","","3095","","",,
"3","CHARMAINE","","3096","","",,
"3","CHARMAYNE","","3097","","",,
"3","CHARNELE","","3098","","",,
"3","CHARNELLE","","3099","","",,
"3","CHARVI","","3100","","",,
"3","CLEMENTINE","","3273","","",,
"3","CLEO","","3274","","",,
"3","CLEON","","3275","","",,
"3","CLEOPATRA","","3276","","",,
"3","CLEOPHEE","","3277","","",,
"3","CLIFF","","3278","","",,
"3","CLIFFORD","","3279","","",,
"3","CLIFTON","","3280","","",,
"3","CLINT","","3281","","",,
"3","CLINTON","","3282","","",,
"3","CLIO","","3283","","",,
"3","CLIVE","","3284","","",,
"3","CLODAGH","","3285","","",,
"3","CLODIE","","3286","","",,
"3","CLODINE","","3287","","",,
"3","CLOE","","3288","","",,
"3","CLOEE","","3289","","",,
"3","CLOEY","","3290","","",,
"3","CLORISSA","","3291","","",,
"3","CLOTHILDE","","3292","","",,
"3","CLOUD","","3293","","",,
"3","CLOVER","","3294","","",,
"3","CLOVIS","","3295","","",,
"3","CLYDE","","3296","","",,
"3","COADY","","3297","","",,
"3","COBE","","3298","","",,
"3","COBI","","3299","","",,
"3","COBIE","","3300","","",,
"3","COBY","","3301","","",,
"3","COCO","","3302","","",,
"3","CODA","","3303","","",,
"3","CODEY","","3304","","",,
"3","CODI","","3305","","",,
"3","CODIE","","3306","","",,
"3","CODY","","3307","","",,
"3","COEN","","3308","","",,
"3","COHAN","","3309","","",,
"3","COHEN","","3310","","",,
"3","COLBEY","","3311","","",,
"3","COLBIE","","3312","","",,
"3","COLBY","","3313","","",,
"3","COLDEN","","3314","","",,
"3","COLE","","3315","","",,
"3","COLEBY","","3316","","",,
"3","COLEEN","","3317","","",,
"3","COLEMAN","","3318","","",,
"3","COLESON","","3319","","",,
"3","COLETON","","3320","","",,
"3","COLETTE","","3321","","",,
"3","COLIN","","3322","","",,
"3","COLINE","","3323","","",,
"3","COLLEEN","","3324","","",,
"3","COLLETTE","","3325","","",,
"3","COLLIN","","3326","","",,
"3","COLLINS","","3327","","",,
"3","COLLYNS","","3328","","",,
"3","COLM","","3329","","",,
"3","COLOMBE","","3330","","",,
"3","COLSEN","","3331","","",,
"3","COLSON","","3332","","",,
"3","COLT","","3333","","",,
"3","COLTAN","","3334","","",,
"3","COLTEN","","3335","","",,
"3","COLTER","","3336","","",,
"3","COLTIN","","3337","","",,
"3","COLTON","","3338","","",,
"3","COLTYN","","3339","","",,
"3","COLWYN","","3340","","",,
"3","COLYN","","3341","","",,
"3","COME","","3342","","",,
"3","CONAL","","3343","","",,
"3","CONALL","","3344","","",,
"3","CONAN","","3345","","",,
"3","CONCETTA","","3346","","",,
"3","CONG","","3347","","",,
"3","CONLAN","","3348","","",,
"3","CONLEY","","3349","","",,
"3","CONNAR","","3350","","",,
"3","CONNELL","","3351","","",,
"3","CONNER","","3352","","",,
"3","CONNIE","","3353","","",,
"3","CONNOR","","3354","","",,
"3","CONOR","","3355","","",,
"3","CONRAD","","3356","","",,
"3","CONROY","","3357","","",,
"3","CONSTANCE","","3358","","",,
"3","CONSTANTIN","","3359","","",,
"3","CONSTANTINA","","3360","","",,
"3","CONSTANTINE","","3361","","",,
"3","CONSTANTINOS","","3362","","",,
"3","CONTESSA","","3363","","",,
"3","CONWAY","","3364","","",,
"3","COOPER","","3365","","",,
"3","COPELAND","","3366","","",,
"3","CORA","","3367","","",,
"3","CORAL","","3368","","",,
"3","CORALEE","","3369","","",,
"3","CORA-LEE","","3370","","",,
"3","CORALI","","3371","","",,
"3","CORALIE","","3372","","",,
"3","CORALINE","","3373","","",,
"3","CORALY","","3374","","",,
"3","CORALYNE","","3375","","",,
"3","CORBAN","","3376","","",,
"3","CORBEN","","3377","","",,
"3","CORBIN","","3378","","",,
"3","CORBY","","3379","","",,
"3","CORBYN","","3380","","",,
"3","CORDEL","","3381","","",,
"3","CORDELIA","","3382","","",,
"3","CHAS","","3101","","",,
"3","CHASE","","3102","","",,
"3","CHASEN","","3103","","",,
"3","CHASITY","","3104","","",,
"3","CHASSIDY","","3105","","",,
"3","CHASTITY","","3106","","",,
"3","CHAU","","3107","","",,
"3","CHAUNTELLE","","3108","","",,
"3","CHAVA","","3109","","",,
"3","CHAYA","","3110","","",,
"3","CHAYCE","","3111","","",,
"3","CHAYLA","","3112","","",,
"3","CHAYLENE","","3113","","",,
"3","CHAYMA","","3114","","",,
"3","CHAYSE","","3115","","",,
"3","CHAYTON","","3116","","",,
"3","CHAZ","","3117","","",,
"3","CHAZZ","","3118","","",,
"3","CHE","","3119","","",,
"3","CHEICK","","3120","","",,
"3","CHEIKH","","3121","","",,
"3","CHELAN","","3122","","",,
"3","CHELCIE","","3123","","",,
"3","CHELSA","","3124","","",,
"3","CHELSEA","","3125","","",,
"3","CHELSEE","","3126","","",,
"3","CHELSEY","","3127","","",,
"3","CHELSI","","3128","","",,
"3","CHELSIA","","3129","","",,
"3","CHELSIE","","3130","","",,
"3","CHELSY","","3131","","",,
"3","CHEN","","3132","","",,
"3","CHENELLE","","3133","","",,
"3","CHENG","","3134","","",,
"3","CHENILLE","","3135","","",,
"3","CHENISE","","3136","","",,
"3","CHENOA","","3137","","",,
"3","CHENXI","","3138","","",,
"3","CHERI","","3139","","",,
"3","CHERICE","","3140","","",,
"3","CHERIE","","3141","","",,
"3","CHERIF","","3142","","",,
"3","CHERILYN","","3143","","",,
"3","CHERINE","","3144","","",,
"3","CHERISE","","3145","","",,
"3","CHERISH","","3146","","",,
"3","CHERISSE","","3147","","",,
"3","CHERRY","","3148","","",,
"3","CHERYL","","3149","","",,
"3","CHESKY","","3150","","",,
"3","CHESNEY","","3151","","",,
"3","CHESSA","","3152","","",,
"3","CHESTER","","3153","","",,
"3","CHET","","3154","","",,
"3","CHETAN","","3155","","",,
"3","CHEUK","","3156","","",,
"3","CHEVELLE","","3157","","",,
"3","CHEVONNE","","3158","","",,
"3","CHEVY","","3159","","",,
"3","CHEYANN","","3160","","",,
"3","CHEYANNA","","3161","","",,
"3","CHEYANNE","","3162","","",,
"3","CHEYENNA","","3163","","",,
"3","CHEYENNE","","3164","","",,
"3","CHEYLENE","","3165","","",,
"3","CHI","","3166","","",,
"3","CORDELL","","3383","","",,
"3","CORDELLE","","3384","","",,
"3","COREEN","","3385","","",,
"3","CORENTIN","","3386","","",,
"3","COREY","","3387","","",,
"3","CORI","","3388","","",,
"3","CORIN","","3389","","",,
"3","CORINA","","3390","","",,
"3","CORINE","","3391","","",,
"3","CORINNA","","3392","","",,
"3","CORINNE","","3393","","",,
"3","CORISSA","","3394","","",,
"3","CORMAC","","3395","","",,
"3","CORNELIA","","3396","","",,
"3","CORNELIS","","3397","","",,
"3","CORNELIUS","","3398","","",,
"3","CORNELL","","3399","","",,
"3","CORNY","","3400","","",,
"3","CORRADO","","3401","","",,
"3","CORRIE","","3402","","",,
"3","CORRIGAN","","3403","","",,
"3","CORRINA","","3404","","",,
"3","CORRINE","","3405","","",,
"3","CORRY","","3406","","",,
"3","CORSON","","3407","","",,
"3","CORTANA","","3408","","",,
"3","CORTEZ","","3409","","",,
"3","CORTNEE","","3410","","",,
"3","CORTNEY","","3411","","",,
"3","CORVIN","","3412","","",,
"3","CORWIN","","3413","","",,
"3","CORWYN","","3414","","",,
"3","CORY","","3415","","",,
"3","COSETTE","","3416","","",,
"3","COSIMA","","3417","","",,
"3","COSIMO","","3418","","",,
"3","COSMO","","3419","","",,
"3","COSTA","","3420","","",,
"3","COTY","","3421","","",,
"3","COULSON","","3422","","",,
"3","COULTER","","3423","","",,
"3","COULTON","","3424","","",,
"3","COURAGE","","3425","","",,
"3","COURTENAY","","3426","","",,
"3","COURTENEY","","3427","","",,
"3","ADDALYNN","","282","","",,
"3","ADDELYN","","283","","",,
"3","ADDELYNN","","284","","",,
"3","ADDIE","","285","","",,
"3","ADDILYN","","286","","",,
"3","ADDILYNN","","287","","",,
"3","ADDISEN","","288","","",,
"3","ADDISON","","289","","",,
"3","ADDISYN","","290","","",,
"3","ADDLEY","","291","","",,
"3","ADDY","","292","","",,
"3","ADDYSEN","","293","","",,
"3","ADDYSON","","294","","",,
"3","ADE","","295","","",,
"3","ADEEB","","296","","",,
"3","ADEEL","","297","","",,
"3","ADEENA","","298","","",,
"3","ADEL","","299","","",,
"3","ADELA","","300","","",,
"3","ADELAIDE","","301","","",,
"3","ADELAINE","","302","","",,
"3","ADELE","","303","","",,
"3","ADELEINE","","304","","",,
"3","ADELENE","","305","","",,
"3","ADELIA","","306","","",,
"3","ADELIE","","307","","",,
"3","ADELINA","","308","","",,
"3","ADELINE","","309","","",,
"3","ADELLA","","310","","",,
"3","ADELLE","","311","","",,
"3","ADELYN","","312","","",,
"3","ADELYNE","","313","","",,
"3","ADELYNN","","314","","",,
"3","ADELYNNE","","315","","",,
"3","ADEM","","316","","",,
"3","ADEMIDE","","317","","",,
"3","ADEN","","318","","",,
"3","ADENA","","319","","",,
"3","ADERINSOLA","","320","","",,
"3","ADESH","","321","","",,
"3","ADESSA","","322","","",,
"3","ADHAM","","323","","",,
"3","ADHAVAN","","324","","",,
"3","ADHIRA","","325","","",,
"3","ADHIRAJ","","326","","",,
"3","ADHRIT","","327","","",,
"3","ADHVIK","","328","","",,
"3","ADHYA","","329","","",,
"3","ADI","","330","","",,
"3","ADIA","","331","","",,
"3","ADIAN","","332","","",,
"3","ADIB","","333","","",,
"3","ADIBA","","334","","",,
"3","ADIEL","","335","","",,
"3","ADIL","","336","","",,
"3","ADILA","","337","","",,
"3","ADILYN","","338","","",,
"3","ADILYNN","","339","","",,
"3","ADIN","","340","","",,
"3","ADINA","","341","","",,
"3","ADIRA","","342","","",,
"3","ADISON","","343","","",,
"3","ADISYN","","344","","",,
"3","ADITHI","","345","","",,
"3","ADITHYA","","346","","",,
"3","ADITI","","347","","",,
"3","ADITRI","","348","","",,
"3","ADITYA","","349","","",,
"3","ADIVA","","350","","",,
"3","ADJA","","351","","",,
"3","ADLEE","","352","","",,
"3","ADLEIGH","","353","","",,
"3","ADLER","","354","","",,
"3","ADLEY","","355","","",,
"3","ADLYN","","356","","",,
"3","ADNAN","","357","","",,
"3","ADNANE","","358","","",,
"3","ADON","","359","","",,
"3","ADONAI","","360","","",,
"3","ADONAY","","361","","",,
"3","ADONIJAH","","362","","",,
"3","ADONIS","","363","","",,
"3","ADORA","","364","","",,
"3","ADREANNA","","365","","",,
"3","ADRIA","","366","","",,
"3","ADRIAN","","367","","",,
"3","ADRIANA","","368","","",,
"3","ADRIANE","","369","","",,
"3","ADRIANNA","","370","","",,
"3","ADRIANNE","","371","","",,
"3","ADRIANO","","372","","",,
"3","ADRIEL","","373","","",,
"3","ADRIELLE","","374","","",,
"3","ADRIEN","","375","","",,
"3","ADRIENNE","","376","","",,
"3","ADRIJA","","377","","",,
"3","ADRIJANA","","378","","",,
"3","ADRINA","","379","","",,
"3","ADRYAN","","380","","",,
"3","ADVAIT","","381","","",,
"3","ADVAITH","","382","","",,
"3","ADVAY","","383","","",,
"3","ADVIK","","384","","",,
"3","ADVIKA","","385","","",,
"3","ADVIT","","386","","",,
"3","ADYA","","387","","",,
"3","ADYAN","","388","","",,
"3","ADYN","","389","","",,
"3","ADYSEN","","390","","",,
"3","ADYSON","","391","","",,
"3","AEDAN","","392","","",,
"3","ALEXIM","","732","","",,
"3","ALEXINA","","733","","",,
"3","ALEXIOS","","734","","",,
"3","ALEXIS","","735","","",,
"3","ALEXSANDRA","","736","","",,
"3","ALEXUS","","737","","",,
"3","ALEXXA","","738","","",,
"3","ALEXY","","739","","",,
"3","ALEXYA","","740","","",,
"3","ALEXYS","","741","","",,
"3","ALEXZANDER","","742","","",,
"3","ALEXZANDRA","","743","","",,
"3","ALEYA","","744","","",,
"3","ALEYAH","","745","","",,
"3","ALEYNA","","746","","",,
"3","ALFIE","","747","","",,
"3","ALFONSO","","748","","",,
"3","ALFRED","","749","","",,
"3","ALFREDO","","750","","",,
"3","ALI","","751","","",,
"3","ALIA","","752","","",,
"3","ALIAH","","753","","",,
"3","ALIANA","","754","","",,
"3","ALIANNA","","755","","",,
"3","ALIANNAH","","756","","",,
"3","ALIAS","","757","","",,
"3","ALICA","","758","","",,
"3","ALICE","","759","","",,
"3","ALICIA","","760","","",,
"3","ALICIA-ROSE","","761","","",,
"3","ALICJA","","762","","",,
"3","ALICYA","","763","","",,
"3","ALIDA","","764","","",,
"3","ALIE","","765","","",,
"3","ALIESHA","","766","","",,
"3","ALIF","","767","","",,
"3","ALIJAH","","768","","",,
"3","ALIK","","769","","",,
"3","ALIKA","","770","","",,
"3","ALIM","","771","","",,
"3","ALIMA","","772","","",,
"3","ALIN","","773","","",,
"3","ALINA","","774","","",,
"3","ALINE","","775","","",,
"3","ALIOUNE","","776","","",,
"3","ALIREZA","","777","","",,
"3","ALISA","","778","","",,
"3","ALISE","","779","","",,
"3","ALISHA","","780","","",,
"3","AEDEN","","393","","",,
"3","AELA","","394","","",,
"3","AELLA","","395","","",,
"3","AENGUS","","396","","",,
"3","AERIN","","397","","",,
"3","AERIS","","398","","",,
"3","AERITH","","399","","",,
"3","AERON","","400","","",,
"3","AERYN","","401","","",,
"3","AESHA","","402","","",,
"3","AESON","","403","","",,
"3","AETHAN","","404","","",,
"3","AEVA","","405","","",,
"3","AFFAN","","406","","",,
"3","AFIA","","407","","",,
"3","AFIFA","","408","","",,
"3","AFIYA","","409","","",,
"3","AFIYAH","","410","","",,
"3","AFNAN","","411","","",,
"3","AFNANE","","412","","",,
"3","AFONSO","","413","","",,
"3","AFRA","","414","","",,
"3","AFRAH","","415","","",,
"3","AFRAZ","","416","","",,
"3","AFREEN","","417","","",,
"3","AFSA","","418","","",,
"3","AFSHEEN","","419","","",,
"3","AFTON","","420","","",,
"3","AGAM","","421","","",,
"3","AGAMBIR","","422","","",,
"3","AGAMDEEP","","423","","",,
"3","AGAMJOT","","424","","",,
"3","AGAMPREET","","425","","",,
"3","AGAMVEER","","426","","",,
"3","AGAMVIR","","427","","",,
"3","AGANETHA","","428","","",,
"3","AGASTYA","","429","","",,
"3","AGATA","","430","","",,
"3","AGATHA","","431","","",,
"3","AGATHE","","432","","",,
"3","AGHILES","","433","","",,
"3","AGLAE","","434","","",,
"3","AGNES","","435","","",,
"3","AGNIESZKA","","436","","",,
"3","AGOSTINO","","437","","",,
"3","AGUSTIN","","438","","",,
"3","AHAAN","","439","","",,
"3","AHAANA","","440","","",,
"3","AHAD","","441","","",,
"3","AHAN","","442","","",,
"3","AHANA","","443","","",,
"3","AHARAN","","444","","",,
"3","AHARON","","445","","",,
"3","AHIL","","446","","",,
"3","AHLAM","","447","","",,
"3","AHMAD","","448","","",,
"3","AHMADOU","","449","","",,
"3","AHMED","","450","","",,
"3","AHMER","","451","","",,
"3","AHMET","","452","","",,
"3","AHNA","","453","","",,
"3","AHNAF","","454","","",,
"3","AHOU","","455","","",,
"3","AHREN","","456","","",,
"3","AHRON","","457","","",,
"3","AHSAN","","458","","",,
"3","AHSLEY","","459","","",,
"3","AHUVA","","460","","",,
"3","AHYAAN","","461","","",,
"3","AHYAN","","462","","",,
"3","AI","","463","","",,
"3","AICHA","","464","","",,
"3","AIDA","","465","","",,
"3","AIDAN","","466","","",,
"3","AIDEN","","467","","",,
"3","AIDIN","","468","","",,
"3","AIDON","","469","","",,
"3","AIDRIC","","470","","",,
"3","AIDYN","","471","","",,
"3","AIESHA","","472","","",,
"3","AIKA","","473","","",,
"3","AIKAM","","474","","",,
"3","AIKAMJOT","","475","","",,
"3","AIKEN","","476","","",,
"3","AIKO","","477","","",,
"3","AILA","","478","","",,
"3","AILEE","","479","","",,
"3","AILEEN","","480","","",,
"3","AILEY","","481","","",,
"3","AILI","","482","","",,
"3","AILIE","","483","","",,
"3","AILIS","","484","","",,
"3","ALISHBA","","781","","",,
"3","ALISHIA","","782","","",,
"3","ALISIA","","783","","",,
"3","ALISON","","784","","",,
"3","ALISSA","","785","","",,
"3","ALISSAR","","786","","",,
"3","ALISSIA","","787","","",,
"3","ALISSON","","788","","",,
"3","ALISTAIR","","789","","",,
"3","ALISTER","","790","","",,
"3","ALITA","","791","","",,
"3","ALIVIA","","792","","",,
"3","ALIVIAH","","793","","",,
"3","ALIX","","794","","",,
"3","ALIXANDRA","","795","","",,
"3","ALIXE","","796","","",,
"3","ALIXIA","","797","","",,
"3","ALIYA","","798","","",,
"3","ALIYAH","","799","","",,
"3","ALIYAN","","800","","",,
"3","ALIYANA","","801","","",,
"3","ALIZA","","802","","",,
"3","ALIZABETH","","803","","",,
"3","ALIZAH","","804","","",,
"3","ALIZAY","","805","","",,
"3","ALIZE","","806","","",,
"3","ALIZEE","","807","","",,
"3","ALIZEH","","808","","",,
"3","ALLA","","809","","",,
"3","ALLAIN","","810","","",,
"3","ALLAN","","811","","",,
"3","ALLANA","","812","","",,
"3","ALLANAH","","813","","",,
"3","ALLANNAH","","814","","",,
"3","ALLEGRA","","815","","",,
"3","ALLEN","","816","","",,
"3","ALLEY","","817","","",,
"3","ALLI","","818","","",,
"3","ALLIAH","","819","","",,
"3","ALLICIA","","820","","",,
"3","ALLIE","","821","","",,
"3","ALLISA","","822","","",,
"3","ALLISHA","","823","","",,
"3","ALLISON","","824","","",,
"3","ALLISSA","","825","","",,
"3","ALLISTER","","826","","",,
"3","ALLIYAH","","827","","",,
"3","ALLORA","","828","","",,
"3","ALLY","","829","","",,
"3","ALLYA","","830","","",,
"3","ALLYAH","","831","","",,
"3","ALLYCIA","","832","","",,
"3","ALLYSA","","833","","",,
"3","ALLYSHA","","834","","",,
"3","ALLYSON","","835","","",,
"3","ALLYSSA","","836","","",,
"3","ALLYSSON","","837","","",,
"3","ALMA","","838","","",,
"3","ALMAS","","839","","",,
"3","ALMEIDA","","840","","",,
"3","ALMIR","","841","","",,
"3","ALMIRA","","842","","",,
"3","ALON","","843","","",,
"3","ALONA","","844","","",,
"3","ALONDRA","","845","","",,
"3","ALONSO","","846","","",,
"3","ALONZO","","847","","",,
"3","ALORA","","848","","",,
"3","ALORAH","","849","","",,
"3","ALOUPA","","850","","",,
"3","ALP","","851","","",,
"3","ALPHA","","852","","",,
"3","ALPHEE","","853","","",,
"3","ALPHONSE","","854","","",,
"3","ALSTON","","855","","",,
"3","ALTAN","","856","","",,
"3","ALTHEA","","857","","",,
"3","ALTON","","858","","",,
"3","ALUEL","","859","","",,
"3","ALUNA","","860","","",,
"3","ALVA","","861","","",,
"3","ALVARO","","862","","",,
"3","ALVEENA","","863","","",,
"3","ALVEY","","864","","",,
"3","ALVIN","","865","","",,
"3","ALVINA","","866","","",,
"3","ALWYN","","867","","",,
"3","ALY","","868","","",,
"3","ALYA","","869","","",,
"3","ALYAAN","","870","","",,
"3","ALYAH","","871","","",,
"3","ALYAN","","872","","",,
"3","ALYANA","","873","","",,
"3","ALYANNA","","874","","",,
"3","ALYANNAH","","875","","",,
"3","ALYCE","","876","","",,
"3","ALYCIA","","877","","",,
"3","ALYENA","","878","","",,
"3","ALYIA","","879","","",,
"3","ALYIAH","","880","","",,
"3","ALYKHAN","","881","","",,
"3","ALYNA","","882","","",,
"3","ALYNN","","883","","",,
"3","ALYRA","","884","","",,
"3","ALY-ROSE","","885","","",,
"3","ALYS","","886","","",,
"3","ALYSA","","887","","",,
"3","ALYSE","","888","","",,
"3","ALYSHA","","889","","",,
"3","ALYSHEA","","890","","",,
"3","ALYSHIA","","891","","",,
"3","ANISAH","","1255","","",,
"3","ANISE","","1256","","",,
"3","ANISH","","1257","","",,
"3","ANISHA","","1258","","",,
"3","ANISHKA","","1259","","",,
"3","ANISS","","1260","","",,
"3","ANISSA","","1261","","",,
"3","ANISTON","","1262","","",,
"3","ANITA","","1263","","",,
"3","ANITHA","","1264","","",,
"3","ANIYA","","1265","","",,
"3","ANIYAH","","1266","","",,
"3","ANJA","","1267","","",,
"3","ANJALI","","1268","","",,
"3","ANJANA","","1269","","",,
"3","ANJELICA","","1270","","",,
"3","ANJOLAOLUWA","","1271","","",,
"3","ANJOLIE","","1272","","",,
"3","ANKIT","","1273","","",,
"3","ANKITA","","1274","","",,
"3","ANKUR","","1275","","",,
"3","ANMOL","","1276","","",,
"3","ANN","","1277","","",,
"3","ANNA","","1278","","",,
"3","ANNABEL","","1279","","",,
"3","ANNABELL","","1280","","",,
"3","ANNABELLA","","1281","","",,
"3","ANNA-BELLA","","1282","","",,
"3","ANNABELLE","","1283","","",,
"3","ANNA-BELLE","","1284","","",,
"3","ANNABETH","","1285","","",,
"3","ANNAEL","","1286","","",,
"3","ANNAELLE","","1287","","",,
"3","ANNAEVE","","1288","","",,
"3","ANNA-EVE","","1289","","",,
"3","ANNAH","","1290","","",,
"3","ANNAKA","","1291","","",,
"3","ANNA-KIM","","1292","","",,
"3","ANNALEA","","1293","","",,
"3","ANNALEE","","1294","","",,
"3","ANNA-LEE","","1295","","",,
"3","ANNALEIGH","","1296","","",,
"3","ANNALIA","","1297","","",,
"3","ANNALIE","","1298","","",,
"3","ANNALIESE","","1299","","",,
"3","ANNALISA","","1300","","",,
"3","ANNA-LISA","","1301","","",,
"3","ANNALISE","","1302","","",,
"3","ANNALYN","","1303","","",,
"3","ANNALYNN","","1304","","",,
"3","ANNAMARIA","","1305","","",,
"3","ANNA-MARIA","","1306","","",,
"3","ANNAMARIE","","1307","","",,
"3","ANNA-MARIE","","1308","","",,
"3","ANNA-MAUDE","","1309","","",,
"3","ANNA-ROSE","","1310","","",,
"3","ANNASTASIA","","1311","","",,
"3","ANNAYA","","1312","","",,
"3","ANNE","","1313","","",,
